SampleID_old,DatabaseCode,SampleID,StationCode,SampleDate,SampleDate,Replicate,S2,S2QCmin,D18,D18QCmin,H20,H20QCmin,SoftAlgaeSampleTypesPresent,QualPresent,DiatomSamplePresent,totalDiatomCount,EntityCount,DiatomCountFlag,SoftAlgaeEntityCountFlag,numberPurged,purgedTaxa,propAchMin,QCsedtolPropValvesWithTraits,RAWsedtolhigh,QChaloPropValvesWithTraits,RAWhalo,QCsaprobityPropValvesWithTraits,RAWsapro,QCDOPropValvesWithTraits,RAWDO50,RAWDO100,QCTrophicStatePropValvesWithTraits,RAWeutro,QCNhetPropValvesWithTraits,RAWNhet,QCPtraitPropValvesWithTraits,RAWlowP,QCNtraitPropValvesWithTraits,RAWlowN,QCMotilityPropValvesWithTraits,RAWhighlymot,SCALEDAchMin,SCALEDsedtolhigh,SCALEDhalo,SCALEDsapro,SCALEDDO50,SCALEDDO100,SCALEDeutro,SCALEDNhet,SCALEDlowP,SCALEDlowN,SCALEDhighlymot,highDOCbRAW,highDOCbQCpropBiovolWithTraits,highDOCbQCpropTaxaWithTraits,nonrefbRAW,nonrefbQCpropBiovolWithTraits,nonrefbQCpropTaxaWithTraits,propBiovolChlorRAW,propBiovolChlorQCpropBiovolWithTraits,propBiovolChlorQCpropTaxaWithTraits,highCuspRAW,highCuspQCpropBiovolWithTraits,highCuspQCpropTaxaWithTraits,highDOCspRAW,highDOCspQCpropBiovolWithTraits,highDOCspQCpropTaxaWithTraits,nonrefspRAW,nonrefspQCpropBiovolWithTraits,nonrefspQCpropTaxaWithTraits,lowTPspRAW,lowTPspQCpropBiovolWithTraits,lowTPspQCpropTaxaWithTraits,propBiovolZHRRAW,propBiovolZHRQCpropBiovolWithTraits,propBiovolZHRQCpropTaxaWithTraits,propTaxaZHRspRAW,meanZHRRAW,totalBiovolGreenRAW,totalBiovolCRUSRAW,propGreenCRUSRAW,totalBiovolCRUSQCpropBiovolWithTraits,totalBiovolCRUSQCpropTaxaWithTraits,SCALEDhighCusp,SCALEDhighDOCsp,SCALEDlowTPsp,SCALEDmeanZHR,SCALEDnonrefsp,SCALEDhighDOCb,SCALEDnonrefb,SCALEDpropBiovolZHR,SCALEDpropBiovolChlor,SCALEDpropGreenCRUS
403S07227_6.27.12_1,SWAMP,403S07227_06272012_1,403S07227,6/27/12,6.27.12,1,75,0.708333333,76,0.52,76,0.52,Epiphyte_Macroalgae_Microalgae_Qualitative,Yes,Yes,600,343,Adequate,Adequate,0,,0.013333333,1,0.181666667,0.946666667,0.112676056,0.923333333,0.916967509,0.893333333,0.972014925,0.667910448,0.923333333,0.259927798,0.883333333,0.086792453,0.52,0.564102564,0.481666667,0.619377163,1,0.181666667,1,6,8,9,9,10,10,8,7,8,6,0.0000587,0.981869696,0.833333333,0.010081693,0.981869696,0.833333333,0.414058695,1,1,0.029411765,0.979184411,0.708333333,0.075,0.981869696,0.833333333,0.075,0.981869696,0.833333333,0.075,0.981869696,0.833333333,0.12050482,1,1,0.270833333,0.195669077,0.522410572,0,0,1,1,9,10,3,3,10,10,9,2,6,10
513STCAIV_6.27.12_1,SWAMP,513STCAIV_06272012_1,513STCAIV,6/27/12,6.27.12,1,80,0.684210526,100,0.303333333,85,0.303333333,Macroalgae_Microalgae_Qualitative,Yes,Yes,600,303,Adequate,Adequate,0,,0.238333333,0.963333333,0.010380623,0.303333333,0,0.303333333,0.906593407,0.303333333,1,0.82967033,0.303333333,0.005494505,0.303333333,0,0.303333333,0.994505495,0.303333333,0.994505495,0.963333333,0.010380623,7,10,10,9,10,10,10,10,10,10,10,0.000043,0.989282588,0.842105263,0.0000164,0.989282588,0.842105263,0.000269212,1,1,0.153846154,0.988702616,0.684210526,0.125,0.989282588,0.842105263,0.0625,0.989282588,0.842105263,0.0625,0.989282588,0.842105263,0.999192464,1,1,0.368421053,0.683806758,0.994523288,0,0,1,1,6,10,2,10,10,10,10,10,10,10
519PS0561_6.27.12_1,SWAMP,519PS0561_06272012_1,519PS0561,6/27/12,6.27.12,1,28,0.756097561,28,0.57,28,0.57,Epiphyte_Macroalgae_Microalgae_Qualitative,Yes,Yes,600,306,Adequate,Adequate,0,,0,1,0.56,0.826666667,0.127016129,0.825,0.107070707,0.825,0.862626263,0.080808081,0.825,0.913131313,0.825,0.816161616,0.57,0.067251462,0.535,0.009345794,1,0.56,0,0,7,0,6,1,1,0,1,1,0,0.988721151,0.917471861,0.804878049,0.988701602,0.917471861,0.804878049,0.917483143,0,0,0.290322581,0.917467496,0.756097561,0.363636364,0.917471861,0.804878049,0.242424242,0.917471861,0.804878049,0,0.917471861,0.804878049,0.082501867,0,0,0.073170732,0.0778363,0.917466632,0.896785656,0.977458608,0.999982004,0.956521739,2,6,0,2,6,1,1,1,1,1
519PS0561_6.27.12_2,SWAMP,519PS0561_06272012_2,519PS0561,6/27/12,6.27.12,2,25,0.780487805,34,0.538333333,30,0.538333333,Epiphyte_Macroalgae_Microalgae_Qualitative,Yes,Yes,600,307,Adequate,Adequate,0,,0.006666667,1,0.633333333,0.785,0.101910828,0.78,0.104700855,0.78,0.938034188,0.070512821,0.78,0.929487179,0.78,0.867521368,0.538333333,0.021671827,0.533333333,0.021875,1,0.633333333,1,0,8,0,8,1,1,0,1,1,0,0.977477386,0.967328737,0.829268293,0.977463068,0.967328737,0.829268293,0.967332791,0,0,0.28125,0.967326763,0.780487805,0.411764706,0.967328737,0.829268293,0.235294118,0.967328737,0.829268293,0,0.967328737,0.829268293,0.032661634,0,0,0.073170732,0.052916183,0.967328966,0.934621538,0.966187895,0.999995646,0.934782609,2,5,0,1,6,1,1,1,1,1
SMC09091_6.27.13_1,SMC,SMC09091_06272013_1,SMC09091,6/27/13,6.27.13,1,18,0.761904762,14,0.263333333,18,0.263333333,Epiphyte_Macroalgae_Microalgae,No,Yes,600,306,Adequate,Adequate,0,,0.006666667,0.993333333,0.473154362,0.413333333,0.278225806,0.266666667,0.23125,0.263333333,0.53164557,0.120253165,0.271666667,0.797546012,0.263333333,0.613924051,0.265,0.050314465,0.256666667,0.064935065,0.993333333,0.454697987,1,1,5,1,0,2,3,0,1,1,0,0.987549335,0.999865061,0.857142857,0.987530367,0.999865061,0.857142857,0.996365431,1,1,0.375,0.996572759,0.761904762,0.444444444,0.999865061,0.857142857,0.333333333,0.999865061,0.857142857,0.055555556,0.999865061,0.857142857,0,1,1,0,0,0.996365431,0.987348978,0.990950656,1,1,0,5,2,0,3,1,1,0,1,1
603CON001_6.27.1997_1,SWAMP,603CON001_06271997_1,603CON001,6/27/97,6.27.1997,1,,,NA,0,NA,NA,,No,No,0,,Inadequate,Data missing,0,,0,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602LWT001_6.28.06_1,SWAMP,602LWT001_06282006_1,602LWT001,6/28/06,6.28.06,1,,,NA,0,NA,NA,,No,No,0,,Inadequate,Data missing,1,Fragilaria capucina var capitellata,0,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBAH1_6.28.07_1,Betty,CBAH1_06282007_1,CBAH1,6/28/07,6.28.07,1,27,1,54,0.858809802,48,0.858809802,Epiphyte_Macroalgae_Microalgae_Qualitative,Yes,Yes,857,300,Adequate,Adequate,0,,0,1,0.19369895,0.892648775,0.22875817,0.859976663,0.521031208,0.858809802,0.870923913,0.013586957,0.863477246,0.963513514,0.858809802,0.069293478,0.868144691,0.032258065,0.904317386,0.032258065,1,0.186697783,0,6,6,4,6,0,0,8,1,1,6,0.999947116,1,1,0.999945537,1,1,0.999997353,1,1,0.222222222,1,1,0.555555556,1,1,0.333333333,1,1,0.111111111,1,1,0.000000128,1,1,0.111111111,0.05555562,0.999997353,0.999945341,0.999947988,1,1,4,3,4,1,3,1,0,1,0,1
LADC1_6.28.07_1,Betty,LADC1_06282007_1,LADC1,6/28/07,6.28.07,1,40,1,52,0.553333333,45,0.553333333,Microalgae,No,Yes,600,300,Adequate,Adequate,1,Tychonema sp 3,0.028333333,1,0.156666667,0.633333333,0.284210526,0.621666667,0.455764075,0.618333333,0.905660377,0.056603774,0.633333333,0.902631579,0.618333333,0.221024259,0.553333333,0.102409639,0.58,0.068965517,1,0.145,1,7,5,3,7,1,1,5,2,1,7,0.354145455,1,1,0.013604269,1,1,0,1,1,0,1,1,0.666666667,1,1,0.333333333,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,10,1,0,0,3,6,9,0,10,10
SLSL4_6.28.07_1,Betty,SLSL4_06282007_1,SLSL4,6/28/07,6.28.07,1,43,0.916666667,60,0.472096531,55,0.472096531,Epiphyte_Macroalgae_Microalgae,No,Yes,663,300,Adequate,Adequate,1,Tychonema sp 3,0,1,0.312217195,0.847662142,0.163701068,0.83107089,0.582577132,0.812971342,0.881261596,0.575139147,0.828054299,0.422586521,0.812971342,0.14471243,0.472096531,0.357827476,0.343891403,0.149122807,1,0.294117647,0,4,7,5,7,9,8,7,5,2,3,0.884490314,0.995003238,0.916666667,0.88448677,0.995003238,0.916666667,0.910051487,1,1,0.181818182,0.995003238,0.916666667,0.363636364,0.995003238,0.916666667,0.272727273,0.995003238,0.916666667,0.181818182,0.995003238,0.916666667,0.074952229,1,1,0.25,0.162476115,0.985003716,0.880067111,0.893465777,1,1,5,6,6,3,5,2,2,1,1,1
801LYC600_6.28.09_1,SWAMP,801LYC600_06282009_1,801LYC600,6/28/09,6.28.09,1,58,1,96,0.608333333,79,0.608333333,Microalgae_Qualitative,Yes,Yes,600,300,Adequate,Adequate,0,,0.068333333,1,0.12,0.681666667,0,0.61,0.576502732,0.608333333,1,0.55890411,0.611666667,0.119891008,0.608333333,0,0.66,0.987373737,0.723333333,0.986175115,1,0.118333333,3,8,10,5,10,9,10,10,10,10,7,0.005790665,1,1,0.004546766,1,1,0.521175568,1,1,0.294117647,1,1,0.294117647,1,1,0.176470588,1,1,0.176470588,1,1,0.217084549,1,1,0.176470588,0.196777569,0.521175568,0,0,0.999609022,0.941176471,2,7,6,3,7,9,9,3,5,10
801RB8327_6.28.09_1,SWAMP,801RB8327_06282009_1,801RB8327,6/28/09,6.28.09,1,50,0.666666667,100,0.956666667,88,0.666666667,Microalgae_Qualitative,Yes,Yes,600,19,Adequate,Inadequate,0,,0.698333333,0.985,0,0.961666667,0,0.958333333,0.99826087,0.956666667,1,0.984320557,0.958333333,0.017391304,0.956666667,0,0.966666667,0.986206897,0.858333333,0.982524272,0.985,0,10,10,10,10,10,10,10,10,10,10,10,0,0.732827767,0.666666667,0,0.732827767,0.666666667,1,1,1,0,0.732827767,0.666666667,0,0.732827767,0.666666667,0.5,0.732827767,0.666666667,0,0.732827767,0.666666667,0,1,1,0,0,1,0,0,0.732827767,0.666666667,10,10,0,0,0,10,10,0,0,10
SMCR8_327_6.28.09_1,SMC,SMCR8_327_06282009_1,SMCR8_327,6/28/09,6.28.09,1,50,0.666666667,100,0.956666667,88,0.666666667,Microalgae_Qualitative,Yes,Yes,600,19,Adequate,Inadequate,0,,0.698333333,0.985,0,0.961666667,0,0.958333333,0.99826087,0.956666667,1,0.984320557,0.958333333,0.017391304,0.956666667,0,0.966666667,0.986206897,0.858333333,0.982524272,0.985,0,10,10,10,10,10,10,10,10,10,10,10,0,0.732827767,0.666666667,0,0.732827767,0.666666667,1,1,1,0,0.732827767,0.666666667,0,0.732827767,0.666666667,0.5,0.732827767,0.666666667,0,0.732827767,0.666666667,0,1,1,0,0,1,0,0,0.732827767,0.666666667,10,10,0,0,0,10,10,0,0,10
SMCR8_600_6.28.09_1,SMC,SMCR8_600_06282009_1,SMCR8_600,6/28/09,6.28.09,1,58,1,96,0.608333333,79,0.608333333,Microalgae_Qualitative,Yes,Yes,600,300,Adequate,Adequate,0,,0.068333333,1,0.12,0.681666667,0,0.61,0.576502732,0.608333333,1,0.55890411,0.611666667,0.119891008,0.608333333,0,0.66,0.987373737,0.723333333,0.986175115,1,0.118333333,3,8,10,5,10,9,10,10,10,10,7,0.005790665,1,1,0.004546766,1,1,0.521175568,1,1,0.294117647,1,1,0.294117647,1,1,0.176470588,1,1,0.176470588,1,1,0.217084549,1,1,0.176470588,0.196777569,0.521175568,0,0,0.999609022,0.941176471,2,7,6,3,7,9,9,3,5,10
113GAR084_6.28.10_1,SWAMP,113GAR084_06282010_1,113GAR084,6/28/10,6.28.10,1,75,0.635619536,20,0.74,40,0.635619536,Epiphyte_Macroalgae_Microalgae_Qualitative,Yes,Yes,600,301,Adequate,Adequate,0,,0.013333333,1,0.588333333,0.996666667,0.595317726,0.976666667,0.194539249,0.973333333,0.993150685,0.030821918,0.993333333,0.843959732,0.976666667,0.5221843,0.74,0.067567568,0.863333333,0.069498069,1,0.588333333,1,0,0,0,9,1,2,0,1,1,0,0.067590645,0.635770696,0.842105263,0.067590645,0.635770696,0.842105263,0.148975676,1,1,0.071428571,0.635619536,0.736842105,0.125,0.635770696,0.842105263,0.125,0.635770696,0.842105263,0.125,0.635770696,0.842105263,0.472501355,1,1,0.315789474,0.394145414,0.611628119,0.042960428,0.070239458,1,1,8,10,4,6,8,9,9,5,8,9
113GAR244_6.28.10_1,SWAMP,113GAR244_06282010_1,113GAR244,6/28/10,6.28.10,1,7,1,46,0.933333333,31,0.933333333,Epiphyte_Macroalgae_Microalgae_Qualitative,Yes,Yes,600,311,Adequate,Adequate,0,,0.213333333,1,0.35,0.973333333,0.337328767,0.948333333,0.569420035,0.948333333,1,0.228471002,0.958333333,0.737391304,0.945,0.345679012,0.933333333,0.239285714,0.951666667,0.241681261,1,0.35,7,3,4,5,10,4,3,3,3,3,2,0.996282225,1,1,0.996193964,1,1,0.995767319,1,1,0.4,1,1,0.6,1,1,0.4,1,1,0,1,1,0,1,1,0,0,0.995767319,0.995767319,1,1,1,0,2,0,0,2,1,1,0,1,0
205CYCBBC_6.28.10_1,SWAMP,205CYCBBC_06282010_1,205CYCBBC,6/28/10,6.28.10,1,70,0.75862069,94,0.768333333,81,0.75862069,Epiphyte_Macroalgae_Microalgae,No,Yes,600,337,Adequate,Adequate,0,,0.16,1,0,0.905,0.139963168,0.905,0.977900552,0.896666667,1,0.26394052,0.905,0.697974217,0.898333333,0,0.768333333,0.971800434,0.896666667,0.836431227,1,0,5,10,7,10,10,4,4,10,10,10,10,0.0000233,0.995254967,0.827586207,0.0000233,0.995274169,0.862068966,0.698733888,1,1,0.136363636,0.803898738,0.75862069,0.041666667,0.995254967,0.827586207,0.04,0.995274169,0.862068966,0.04,0.995274169,0.862068966,0.274765079,1,1,0.24137931,0.258072194,0.698733888,0,0,1,1,6,10,2,4,10,10,10,3,3,10
304SPC236_6.28.10_1,SWAMP,304SPC236_06282010_1,304SPC236,6/28/10,6.28.10,1,65,1,50,0.48,55,0.48,Macroalgae_Microalgae,No,Yes,600,306,Adequate,Adequate,0,,0.003333333,1,0.131666667,0.49,0.06122449,0.483333333,0.206896552,0.483333333,0.731034483,0.044827586,0.48,0.934027778,0.48,0.267361111,0.488333333,0.081911263,0.498333333,0.090301003,1,0.131666667,1,7,9,0,3,1,1,5,1,2,7,0.044029483,1,1,0.044029483,1,1,0,1,1,0,1,1,0.25,1,1,0.25,1,1,0,1,1,0.511965175,1,1,0.25,0.380982588,0,0,0,1,1,10,8,0,6,5,9,9,5,10,10
SMC00926_6.28.10_1,SMC,SMC00926_06282010_1,SMC00926,6/28/10,6.28.10,1,23,0.777777778,72,0.848333333,48,0.777777778,Epiphyte_Macroalgae_Microalgae,No,Yes,600,300,Adequate,Adequate,9,"""Leptolyngbya foveolara",Characiopsis minuta,Spirogyra sp. 1,Spirogyra sp. 4,Spirogyra sp. 6,Leptolyngbya foveolara,Spirogyra sp. 6,Scenedesmus armatus var. bicaudatus,"""",0.128333333,1,0.21,0.886666667,0.137218045,0.881666667,0.769376181,0.848333333,0.833005894,0.785854617,0.878333333,0.222011385,0.848333333,0.088408644,0.866666667,0.782692308,0.358333333,0.460465116,1,0.206666667,4,6,7,7,5,10,10,8,10,6,5,0,1,1,0.96895552,1,1,0.969386983,1,1,0.428571429,0.997890806,0.777777778,0.333333333,1,1,0,1,1,0,1,1,0.000249543,1,1,0,0,0,0,0,1,1,0,6
SMC01694_6.28.10_1,SMC,SMC01694_06282010_1,SMC01694,6/28/10,6.28.10,1,47,0.941176471,46,0.756666667,45,0.756666667,Epiphyte_Microalgae_Qualitative,Yes,Yes,600,333,Adequate,Adequate,11,"""Cladophora sp. 1",Oedogonium sp. 3,Anabaena sp. 1,Arthrospira corkiana,Cladophora sp. 1,Leptolyngbya foveolara,Oedogonium sp. 3,Tychonema ucranica,Chrooccocus minutus,Tetraedron cf. minimum,"Spirogyra sp. 12""",0.19,1,0.433333333,0.783333333,0.187234043,0.771666667,0.518358531,0.761666667,0.870897155,0.452954048,0.751666667,0.538802661,0.758333333,0.375824176,0.756666667,0.455947137,0.763333333,0.451965066,1,0.433333333,6,2,6,4,6,7,6,3,6,6,0,0.864912061,1,1,0.013423184,1,1,0.121831857,1,1,0.1875,0.995153956,0.941176471,0,1,1,0.294117647,1,1,0.058823529,1,1,0,1,1,0,0,0,0,0,1,1
SMC06467_6.28.10_1,SMC,SMC06467_06282010_1,SMC06467,6/28/10,6.28.10,1,,0,26,0.62,41,0,Qualitative,Yes,Yes,600,,Adequate,Data missing,4,"""Vaucheria sp. 1",Vaucheria sp. 1,Heteroleibleinia kossinskaja,"""",0.01,1,0.245,0.66,0.580808081,0.643333333,0.170984456,0.633333333,0.392105263,0.047368421,0.633333333,0.947368421,0.62,0.212365591,0.626666667,0.114361702,0.658333333,0.108860759,1,0.21,1,5,0,0,0,1,1,6,2,2,5,,0,1,,0,1,,0,1,0,0,1,0,0,1,0,0,1,0,0,1,,0,1,0,,0,0,0,0,1,10,10,0,,10,,
SMC01504_6.28.11_1,SMC,SMC01504_06282011_1,SMC01504,6/28/11,6.28.11,1,83,0.666666667,100,0.886666667,92,0.666666667,Microalgae,No,Yes,600,307,Adequate,Adequate,0,,0.871666667,1,0.008333333,0.891666667,0,0.891666667,0.994392523,0.886666667,1,0.986842105,0.891666667,0.005607477,0.886666667,0,0.96,0.982638889,0.96,0.982638889,1,0.008333333,10,10,10,10,10,10,10,10,10,10,10,0.018527488,0.931576499,0.833333333,0.018527488,0.931576499,0.833333333,0,1,1,0,0.786630376,0.666666667,0.1,0.931576499,0.833333333,0.1,0.931576499,0.833333333,0.1,0.931576499,0.833333333,0.597088756,1,1,0.25,0.423544378,0,0,0,1,1,10,10,4,7,9,9,9,6,10,10
SMC01504_6.28.11_2,SMC,SMC01504_06282011_2,SMC01504,6/28/11,6.28.11,2,80,0.6,100,0.853333333,92,0.6,Microalgae,No,Yes,600,313,Adequate,Adequate,0,,0.758333333,1,0.011666667,0.856666667,0,0.856666667,0.992217899,0.853333333,1,0.953125,0.856666667,0.087548638,0.853333333,0,0.898333333,0.949907236,0.9,0.948148148,1,0.011666667,10,10,10,10,10,10,10,10,10,10,10,0.035351122,0.750719978,0.8,0.035351122,0.750719978,0.8,0,1,1,0,0.614007566,0.6,0.125,0.750719978,0.8,0.125,0.750719978,0.8,0.125,0.750719978,0.8,0.516206536,1,1,0.2,0.358103268,0,0,0,1,1,10,10,4,6,8,9,9,6,10,10
SMC03234_6.28.11_1,SMC,SMC03234_06282011_1,SMC03234,6/28/11,6.28.11,1,65,1,70,0.625,70,0.625,Macroalgae_Microalgae_Qualitative,Yes,Yes,600,300,Adequate,Adequate,0,,0.003333333,1,0.091666667,0.801666667,0.054054054,0.783333333,0.259574468,0.778333333,0.95503212,0.042826552,0.783333333,0.782978723,0.778333333,0.051391863,0.625,0.069333333,0.753333333,0.183628319,1,0.09,1,8,9,1,8,1,3,9,1,3,8,0.199995023,1,1,0.010000427,1,1,0.629996473,1,1,0.142857143,1,1,0.214285714,1,1,0.142857143,1,1,0.142857143,1,1,0.08999744,1,1,0.214285714,0.152141577,0.679995051,0.009999716,0.014705571,0.999997292,0.952380952,6,8,5,3,8,8,9,1,4,9
SMC10146_6.28.11_1,SMC,SMC10146_06282011_1,SMC10146,6/28/11,6.28.11,1,42,1,100,0.556962025,82,0.556962025,Macroalgae_Microalgae_Qualitative,Yes,Yes,79,306,Inadequate,Adequate,0,,0.379746835,1,0,0.797468354,0,0.632911392,1,0.556962025,1,0.681818182,0.632911392,0.28,0.556962025,0,0.835443038,0.787878788,0.835443038,0.787878788,1,0,10,10,10,10,10,10,10,10,10,10,10,0.769935618,1,1,0.589730966,1,1,0.589673966,1,1,0.125,1,1,0.625,1,1,0.375,1,1,0.25,1,1,0.229872902,1,1,0.125,0.177436451,0.819546867,0.589673966,0.719512195,1,1,6,2,8,3,3,3,4,3,4,3
516PS0324_6.28.12_1,SWAMP,516PS0324_06282012_1,516PS0324,6/28/12,6.28.12,1,60,0.628571429,70,0.726666667,64,0.628571429,Macroalgae_Microalgae_Qualitative,Yes,Yes,600,306,Adequate,Adequate,0,,0.158333333,1,0.2,0.85,0.062745098,0.831666667,0.819639279,0.806666667,0.954545455,0.367768595,0.841666667,0.564356436,0.803333333,0.141078838,0.726666667,0.394495413,0.753333333,0.298672566,1,0.183333333,5,6,9,8,8,6,6,7,5,4,6,0.0000195,0.785207377,0.714285714,0.019093269,0.785207377,0.714285714,0.228493956,1,0,0.090909091,0.785194987,0.628571429,0.2,0.785207377,0.714285714,0.12,0.785207377,0.714285714,0.04,0.785207377,0.714285714,0.042388852,1,0,0.085714286,0.064051569,0.24600461,0,0,1,0.972222222,7,8,2,1,8,10,9,1,7,10
516PS0324_6.28.12_2,SWAMP,516PS0324_06282012_2,516PS0324,6/28/12,6.28.12,2,55,0.620689655,78,0.771285476,66,0.620689655,Macroalgae_Microalgae_Qualitative,Yes,Yes,599,300,Adequate,Adequate,1,Cymbella parva,0.220367279,1,0.128547579,0.906510851,0.027624309,0.899833055,0.816326531,0.869782972,0.973128599,0.451055662,0.894824708,0.440298507,0.863105175,0.123791103,0.771285476,0.567099567,0.826377295,0.442424242,1,0.123539232,7,7,9,8,9,7,7,7,7,6,7,0.36340543,0.994796807,0.689655172,0.806925466,0.994796807,0.689655172,0.990290224,1,0,0.111111111,0.994463976,0.620689655,0.25,0.994796807,0.689655172,0.2,0.994796807,0.689655172,0,0.994796807,0.689655172,0.003323579,1,0,0.068965517,0.036144548,0.991337394,0,0,1,0.965517241,7,8,0,1,7,6,2,1,1,10
531PS0573_6.28.12_1,SWAMP,531PS0573_06282012_1,531PS0573,6/28/12,6.28.12,1,65,0.5625,30,0.721202003,38,0.5625,Macroalgae_Microalgae_Qualitative,Yes,Yes,599,301,Adequate,Adequate,1,Geissleria kriegeri,0.001669449,0.993322204,0.477310924,0.79966611,0.089770355,0.747913189,0.207589286,0.722871452,0.806004619,0.016166282,0.79966611,0.90605428,0.721202003,0.719907407,0.722871452,0.050808314,0.759599332,0.037362637,1,0.465776294,1,1,8,0,5,0,1,0,1,1,0,0.002335327,0.997547141,0.71875,0.021014223,0.997547141,0.71875,0.283297056,0,0,0.111111111,0.993818049,0.5625,0.217391304,0.997547141,0.71875,0.130434783,0.997547141,0.71875,0,0.997547141,0.71875,0.709987654,0,0,0.09375,0.401868827,0.990980718,0,0,0.998185246,0.848484848,7,8,0,6,8,9,9,7,7,10
SMC06302_6.28.12_1,SMC,SMC06302_06282012_1,SMC06302,6/28/12,6.28.12,1,18,0.714285714,16,0.786666667,18,0.714285714,Epiphyte_Macroalgae_Microalgae_Qualitative,Yes,Yes,600,301,Adequate,Adequate,0,,0,1,0.646666667,0.808333333,0.319587629,0.788333333,0.167019027,0.786666667,0.754237288,0.006355932,0.801666667,0.862785863,0.786666667,0.733050847,0.79,0,0.791666667,0,1,0.585,0,0,4,0,4,0,2,0,0,0,0,0.789999796,0.999999663,0.75,0.799999287,0.999999663,0.75,0.999999682,1,1,0.3,0.999999643,0.714285714,0.476190476,0.999999663,0.75,0.380952381,0.999999663,0.75,0,0.999999663,0.75,0,1,1,0.071428571,0.035714286,0.999999682,0.78999857,0.789998821,0.999999861,0.935483871,2,4,0,1,2,2,2,0,0,2
SMC08094_6.28.12_1,SMC,SMC08094_06282012_1,SMC08094,6/28/12,6.28.12,1,13,0.857142857,30,0.491666667,24,0.491666667,Epiphyte_Macroalgae_Microalgae,No,Yes,600,315,Adequate,Adequate,0,,0.01,1,0.306666667,0.51,0.245098039,0.5,0.35,0.495,0.794612795,0.043771044,0.508333333,0.839344262,0.495,0.565656566,0.491666667,0.027118644,0.503333333,0.01986755,1,0.3,1,4,5,2,5,1,2,0,1,1,3,0.999996238,1,1,0.999996035,1,1,0.999996863,1,1,0.416666667,0.999999744,0.857142857,0.5,1,1,0.357142857,1,1,0,1,1,0,1,1,0,0,0.999996987,0.999995575,0.999998588,1,1,0,4,0,0,3,1,0,0,0,1
SMC08414_6.28.12_1,SMC,SMC08414_06282012_1,SMC08414,6/28/12,6.28.12,1,32,0.804878049,36,0.686666667,34,0.686666667,Epiphyte_Macroalgae_Microalgae,No,Yes,600,422,Adequate,Adequate,0,,0.003333333,1,0.395,0.91,0.371794872,0.886666667,0.819548872,0.866666667,0.865384615,0.013461538,0.906666667,0.693014706,0.866666667,0.167307692,0.686666667,0.02184466,0.906666667,0.016544118,1,0.323333333,1,2,3,8,6,0,4,6,1,1,3,0.824053438,0.909991421,0.87804878,0.823992604,0.909991421,0.87804878,0.749883654,1,1,0.333333333,0.909991079,0.804878049,0.361111111,0.909991421,0.87804878,0.166666667,0.909991421,0.87804878,0.055555556,0.909991421,0.87804878,0.100061824,1,1,0.097560976,0.0988114,0.759880661,0.749775542,0.986701703,1,1,1,6,2,2,7,2,2,1,3,1
SMC16045_6.28.12_1,SMC,SMC16045_06282012_1,SMC16045,6/28/12,6.28.12,1,52,0.794117647,70,0.945,50,0.794117647,Microalgae,No,Yes,600,416,Adequate,Adequate,0,,0.056666667,1,0.083333333,0.965,0.255613126,0.965,0.656303972,0.958333333,0.909565217,0.624347826,0.965,0.348877375,0.958333333,0.132173913,0.945,0.610229277,0.431666667,0.135135135,1,0.07,2,8,5,6,7,10,9,7,8,2,8,0.241458264,0.87734376,0.941176471,0.197962921,0.988094746,0.970588235,0.751768842,1,1,0.296296296,0.876024235,0.794117647,0.3125,0.87734376,0.941176471,0.151515152,0.988094746,0.970588235,0.060606061,0.988094746,0.970588235,0.09058848,1,1,0.088235294,0.089411887,0.770863002,0,0,0.999540527,0.970588235,2,7,2,2,8,7,8,1,3,10
SMC24921_6.28.12_1,SMC,SMC24921_06282012_1,SMC24921,6/28/12,6.28.12,1,22,0.870967742,82,0.608130081,55,0.608130081,Epiphyte_Macroalgae_Microalgae,No,Yes,615,788,Adequate,Adequate,1,Aulacoseira muzzanensis,0.105691057,0.993495935,0.057283142,0.795121951,0.206543967,0.795121951,0.807770961,0.795121951,0.928425358,0.701431493,0.795121951,0.247443763,0.795121951,0.030674847,0.608130081,0.681818182,0.367479675,0.371681416,0.993495935,0.057283142,4,9,6,8,8,10,10,9,9,5,9,0.999924886,0.999986946,0.935483871,0.999912915,0.999986946,0.935483871,0.999952425,1,1,0.37037037,0.999978997,0.870967742,0.448275862,0.999986946,0.935483871,0.275862069,0.999986946,0.935483871,0.034482759,0.999986946,0.935483871,0,1,1,0,0,0.999952425,0.999848585,0.999896155,1,1,0,5,2,0,5,1,0,0,0,1
